symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,size_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,bos_extension_atr,bos_candles_ago,overhead_atr,underfoot_atr,buy_pressure,accel_ratio,absorption,signals,score_tags,premium,knn_score,swing_trend
XAUUSDT,935,1164,1776432600,1776639600,LONG,SL,4834.85,4902.62366166,5038.17098498,4767.07633834,-1.039489357287889,-1.1821657268857115,0.1426763695978225,15,2.18,70.19,0.4047772756617146,0.007584268544721791,6.270620927475602,base,adaptive disabled,1.25,1.0,86.5,90,80,90,80,OPEN,bullish,bullish,FVG,4.335,6,1.056,5.072,0.3038,0.0,1.318,BOS bullish | Vol 2.2x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,range
METAUSDT,936,1227,1776433500,1776696300,LONG,SL,682.515,691.63108224,709.86324672,673.39891776,-1.3969816928724919,-1.54672035955657,0.14973866668407818,16,2.27,68.77,0.2737492973580654,0.008775096990529842,9.59599316061301,base,adaptive disabled,1.25,1.0,78.9,90,72,70,80,OPEN,bullish,bullish,FVG,2.809,4,-1.0,4.189,-0.016,0.0,1.08,BOS bullish | Vol 2.3x | FVG | LiqSweep | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.45,range
INTCUSDT,938,952,1776435300,1776448800,LONG,SL,69.43,70.47145,72.55435,68.38855,-1.8291804695376581,-2.0291804695376556,0.19999999999999774,21,2.65,59.71,0.17016317016317198,0.009669312773759322,3.18857099801819,base,adaptive disabled,1.25,1.5,79.5,90,60,80,80,OPEN,bullish,bullish,OB,0.89,6,0.045,2.693,-0.0455,0.0,2.377,BOS bullish | Vol 2.6x | FVG | OB | LiqSweep | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:OB | 💎PREMIUM | MTF 21 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:OB+1 | Sess:OPEN | Strong1h+1 | 💎Premium+3 | QualityRisk:1.15 | TrendPairRisk:1.25,1,0.525,range
BZUSDT,941,949,1776438000,1776446100,SHORT,SL,85.42,84.1387,81.5761,86.7013,-1.15507687504878,-1.2884102083821132,0.13333333333333316,14,1.54,28.77,0.48239436619718346,0.014244249722892005,4.882612266129996,base,adaptive disabled,1.25,1.0,83.5,90,80,80,80,MIDDAY,bearish,bearish,OB,0.817,2,6.09,-1.0,-0.2533,10.0,1.371,BOS bearish | Vol 1.5x | OB | ChoCH | Engulfing | StrongTrend1h | Zone:OB | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTCok+1 | OB+1 | ChoCH+1 | Engulfing+1 | Zone:OB+1 | Sess:MIDDAY | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0.525,range
GOOGLUSDT,951,953,1776447000,1776449700,LONG,TRAIL,338.285,340.13947168,343.84841505,336.43052832,1.5151599039987873,1.1503282339891414,0.36483167000964595,19,2.48,63.1,0.22385620915032736,0.0024033941879436165,1.8861614015434425,base,adaptive disabled,1.25,1.0,82.7,90,76,80,80,MIDDAY,bullish,bullish,OB,0.105,2,0.382,4.691,0.0352,10.0,2.022,BOS bullish | Vol 2.5x | FVG | OB | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:OB | MTF 19 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:OB+1 | Sess:MIDDAY | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.675,bull
AAPLUSDT,977,1048,1776470400,1776535200,LONG,SL,270.685,272.54,273.93322,269.60226,-1.1683321942479128,-1.6683321942479123,0.4999999999999995,14,6.56,55.29,0.340823970037446,0.0012554779855631552,0.6063958670272257,base,adaptive disabled,1.25,1.0,82.5,90,90,70,80,OFF,bullish,bullish,FVG,0.606,1,5.165,2.77,0.062,0.4,3.496,BOS bullish | Vol 6.6x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,range
SPYUSDT,977,1015,1776470400,1776505500,LONG,SL,709.34,712.17736,717.85208,706.50264,-1.039698875010593,-1.539698875010595,0.5000000000000019,15,17.65,58.37,0.26605504587157686,0.0024750563389611333,2.925310337957448,base,adaptive disabled,1.25,1.0,80.7,90,81,70,80,OFF,bullish,bullish,FVG,0.09,1,1.975,2.052,-0.451,2.718,4.261,BOS bullish | Vol 17.6x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.75,range
AAPLUSDT,1203,1222,1776673800,1776691800,LONG,TP2,270.02,272.54,273.26024,268.93992,3.0,2.5000000000000044,0.49999999999999556,15,3.99,67.3,0.26229508196720164,0.001307346719235493,1.683302282924545,base,adaptive disabled,1.0,1.0,72.2,60,91,70,80,OFF,neutral,bullish,FVG,2.126,2,1.334,2.251,0.253,0.0,4.564,BOS bullish | Vol 4.0x | FVG | ChoCH | Engulfing | BullWick | Zone:FVG | MTF 15,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF,0,0.5,bear
MSTRUSDT,1209,1224,1776679200,1776693600,LONG,TRAIL,162.035,164.465525,169.326575,159.604475,1.845218118274298,1.711884784940964,0.13333333333333397,14,1.3,65.41,0.34448160535117,0.006397066511593303,1.0146634209484118,base,adaptive disabled,1.15,1.0,74.0,60,100,70,80,OFF,neutral,bullish,FVG,0.645,2,1.588,1.082,0.0715,0.831,1.195,BOS bullish | Vol 1.3x | FVG | ChoCH | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | NestedOB_1h+2 | QualityRisk:1.15,0,0.45,bull
MUUSDT,1214,1223,1776683700,1776692700,LONG,TRAIL,452.01,459.99,472.99,448.12624863,0.0,-0.2327697923670142,0.2327697923670142,17,2.45,64.85,0.37490257209665245,0.0027938719103854123,1.0979430717050294,base,adaptive disabled,1.25,1.0,87.5,90,100,80,80,OFF,bullish,bullish,OB,1.011,1,7.503,1.233,0.2369,0.462,3.29,BOS bullish | Vol 2.5x | FVG | OB | ChoCH | BullWick | StrongTrend1h | Zone:OB | MTF 17 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | BullWick+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.625,range
NVDAUSDT,1219,1246,1776688200,1776713400,LONG,TP2,199.23,201.48,201.84,198.43308,3.2751091703056936,2.7751091703056936,0.49999999999999994,19,2.14,62.58,0.24012158054711719,0.0010499959571169737,0.9520122434828583,base,adaptive disabled,1.25,1.0,88.1,90,88,90,80,OFF,bullish,bullish,FVG,1.796,6,0.086,1.71,0.3639,5.583,1.924,BOS bullish | Vol 2.1x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 19 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,range
GOOGLUSDT,1224,1228,1776692700,1776697200,LONG,SL,339.535,342.48,346.01337418,337.37554194,-1.0257203142903417,-1.3401834717734715,0.3144631574831297,19,2.1,57.97,0.17479191438764005,0.007051720265629585,7.702753278542509,base,adaptive disabled,1.25,1.0,82.5,90,60,90,80,OPEN,bullish,bullish,FVG,1.496,9,2.627,0.424,0.1671,0.0,1.109,BOS bullish | Vol 2.1x | FVG | LiqSweep | ChoCH | Engulfing | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 19 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.4,bull
MSTRUSDT,1224,1226,1776692700,1776695400,LONG,TRAIL,163.92,166.3788,171.2964,161.4612,2.0741597043642495,1.8741597043642488,0.20000000000000023,17,14.0,65.77,0.3780687397708634,0.02064606028232979,3.7346429044059253,base,adaptive disabled,1.25,1.5,80.5,90,80,70,80,OPEN,bullish,bullish,FVG,0.493,1,0.013,1.039,-0.0697,1.265,9.516,BOS bullish | Vol 14.0x | FVG | LiqSweep | ChoCH | Engulfing | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.275,bull
EWYUSDT,1266,1287,1776730500,1776750300,LONG,TRAIL,150.36,151.92,155.68,149.40047622,1.701697324120958,1.3882918554206447,0.31340546870031327,19,3.02,63.93,0.2703412073490835,0.0051852309259179325,2.573948631627292,base,adaptive disabled,1.25,1.0,86.9,90,82,90,80,OFF,bullish,bullish,FVG,2.061,1,1.142,4.623,0.2533,0.0,2.36,BOS bullish | Vol 3.0x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 19 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.525,range
MSFTUSDT,1269,1319,1776733200,1776779100,LONG,TP2,418.72,421.92,423.74464,417.04512,2.999999999999932,2.499999999999941,0.49999999999999106,15,16.92,54.06,0.20821114369500712,0.0017576368711405925,1.115167333015562,base,adaptive disabled,1.15,1.0,70.8,60,84,70,80,OFF,neutral,bullish,FVG,0.185,3,5.833,0.369,-0.2499,3.176,11.459,BOS bullish | Vol 16.9x | FVG | ChoCH | Discount | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Discount+1 | Zone:FVG+1 | Sess:OFF | NestedOB_1h+2 | QualityRisk:1.15,0,0.475,range
XAGUSDT,1272,1279,1776735900,1776743100,SHORT,TRAIL,79.71,78.69,77.82954197,80.33681934,1.4283656695214106,1.1740340147259523,0.2543316547954584,16,2.36,39.24,0.15021459227468004,0.004235247789763749,1.7808102417085696,base,adaptive disabled,1.15,1.0,69.6,60,78,70,80,OFF,neutral,bearish,FVG,1.198,6,4.409,1.284,0.0919,0.0,2.122,BOS bearish | Vol 2.4x | FVG | ChoCH | Engulfing | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | NestedOB_1h+2 | QualityRisk:1.15,0,0.5,bull
MUUSDT,1283,1308,1776745800,1776769200,LONG,TRAIL,450.705,455.26684614,464.24,446.14315386,1.0554337009075188,0.8578360677703345,0.19759763313718423,15,1.75,53.65,0.30101641907740684,0.0018232147325516392,0.8666670627087587,base,adaptive disabled,1.15,1.0,71.5,55,96,70,80,OFF,bullish,neutral,FVG,1.036,3,0.217,1.835,0.1192,0.332,2.217,BOS bullish | Vol 1.8x | FVG | Discount | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | Discount+1 | Zone:FVG+1 | Sess:OFF | NestedOB_1h+2 | QualityRisk:1.15,0,0.4,bull
EWYUSDT,1284,1286,1776746700,1776749400,LONG,TRAIL,150.595,151.64707051,155.68,149.54292949,1.329109756851768,1.0428266635256354,0.2862830933261327,17,1.5,62.87,0.3035714285714284,0.001450688613554731,0.843798611646195,base,adaptive disabled,1.25,1.0,80.7,90,96,60,80,OFF,bullish,bullish,OB,0.15,1,12.121,7.272,0.1592,0.25,1.856,BOS bullish | Vol 1.5x | FVG | OB | ChoCH | StrongTrend1h | Zone:OB | MTF 17 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,bull
SNDKUSDT,1284,1323,1776746700,1776782700,LONG,SL,919.445,954.16,973.2432,910.00730277,-1.802876229798278,-1.9977214293406664,0.19484519954238827,18,4.82,61.33,0.2883895131086162,0.001389940944290938,0.6214603111261267,base,adaptive disabled,1.25,1.0,84.3,90,84,80,80,OFF,bullish,bullish,OB,0.16,3,0.338,5.901,0.0872,0.979,9.405,BOS bullish | Vol 4.8x | FVG | OB | ChoCH | StrongTrend1h | Zone:OB | MTF 18 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.625,range
MSFTUSDT,1295,1320,1776756600,1776780000,LONG,TP2,419.815,422.05,424.85278,418.13574,3.0,2.5,0.5000000000000002,13,2.5,54.92,0.15710723192019427,0.0012934361193768474,1.8020152015161865,base,adaptive disabled,1.15,1.0,73.6,60,68,90,80,OFF,neutral,bullish,FVG,0.321,6,5.802,0.936,0.5307,2.706,1.532,BOS bullish | Vol 2.5x | FVG | BullWick | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | QualityRisk:1.15,0,0.6,bull
MSTRUSDT,1297,1299,1776758400,1776761100,LONG,TRAIL,171.665,173.22644654,176.34933963,170.10355346,1.4888387650262553,1.268959319137572,0.21987944588868336,18,2.67,64.06,0.42647058823529305,0.0025822601421195868,0.8545791304954022,base,adaptive disabled,1.25,1.0,87.5,90,100,80,80,OFF,bullish,bullish,OB,0.858,3,0.507,5.947,0.4049,0.611,2.848,BOS bullish | Vol 2.7x | FVG | OB | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:OB | MTF 18 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,bull
EWYUSDT,1302,1310,1776762900,1776771000,LONG,TRAIL,152.35,153.31671589,155.25014768,151.38328411,0.7705794142448524,0.45538856742841766,0.3151908468164348,14,1.52,64.12,0.3046874999999968,0.0010498372169376058,0.6291464473667883,base,adaptive disabled,1.15,1.0,75.7,90,86,50,80,OFF,bullish,bullish,FVG,0.0,3,12.824,12.745,-0.4536,0.279,2.754,BOS bullish | Vol 1.5x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15,0,0.5,bull
MUUSDT,1309,1320,1776769200,1776780000,LONG,SL,453.16,464.24,473.5248,450.75662266,-1.5145353746241166,-1.8916380396596422,0.3771026650355256,18,2.74,55.12,0.16114285714285895,0.0022089940013006212,1.3150780735377616,base,adaptive disabled,1.25,1.0,86.3,90,79,90,80,OFF,bullish,bullish,FVG,0.507,9,9.216,4.82,0.0992,0.007,1.817,BOS bullish | Vol 2.7x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,bull
AAPLUSDT,1311,1320,1776771000,1776780000,LONG,SL,272.13,274.58,276.0531588,270.8222804,-1.0705658919542034,-1.486756029350635,0.4161901373964315,13,1.35,60.43,0.17021276595744358,0.0013202639429186734,1.9905179379410445,base,adaptive disabled,1.0,1.0,68.0,60,70,70,80,OFF,neutral,bullish,FVG,1.083,7,6.871,4.569,0.2353,0.0,1.108,BOS bullish | Vol 1.4x | FVG | ChoCH | Zone:FVG | MTF 13,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF,0,0.65,range
TSLAUSDT,1321,1326,1776780000,1776785400,SHORT,TRAIL,393.31,388.73,380.05964938,397.72678354,0.680886584362284,0.5027886556600767,0.17809792870220736,14,1.88,37.56,0.1806674338319877,0.007313621124239442,6.870624644716491,base,adaptive disabled,1.15,1.0,62.0,65,61,50,80,OPEN,bearish,neutral,FVG,0.591,3,0.75,0.229,0.0765,0.0,1.187,BOS bearish | Vol 1.9x | FVG | LiqSweep | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.45,bull
CLUSDT,1322,1325,1776780900,1776784500,LONG,TRAIL,87.36,88.6704,91.2912,86.0496,1.3052537842706209,1.1719204509372876,0.13333333333333322,16,1.43,62.32,0.22270742358078663,0.006846256086399394,1.7649245469812076,base,adaptive disabled,1.25,1.0,78.7,90,86,60,80,OPEN,bullish,bullish,OB,0.313,1,0.146,1.0,0.3329,0.36,1.525,BOS bullish | Vol 1.4x | FVG | OB | ChoCH | Engulfing | BullWick | Session:OPEN | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:OB+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.475,bull
XAUUSDT,1324,1333,1776782700,1776791700,SHORT,TRAIL,4754.05,4714.62791978,4635.78375934,4793.47208022,3.0762007713849657,2.593826429547149,0.4823743418378166,16,6.64,28.81,0.3404743687834764,0.003852353662462102,3.40583733702999,base,adaptive disabled,1.15,2.0,86.5,90,80,90,80,OPEN,bearish,bearish,FVG,2.15,1,5.612,-1.0,-0.17,10.0,3.48,BOS bearish | Vol 6.6x | FVG | ChoCH | Engulfing | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.65,bear
GOOGLUSDT,1344,1408,1776800700,1776859200,SHORT,SL,333.28,328.2808,318.2824,338.2792,-1.0841734677548374,-1.2175068010881698,0.1333333333333325,16,8.71,30.86,0.4377162629757744,0.004358940426690139,2.548450696833232,base,adaptive disabled,1.15,1.0,82.5,90,90,70,80,CLOSE,bearish,bearish,FVG,0.393,1,7.545,-1.0,-0.2896,0.14,5.955,BOS bearish | Vol 8.7x | FVG | ChoCH | Engulfing | BearWick | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15,0,0.575,range
SPYUSDT,1370,1442,1776824100,1776889800,LONG,TRAIL,707.34,710.16936,715.82808,704.51064,1.1609905264947615,0.4109905264947786,0.7499999999999829,14,3.67,64.68,0.5450236966824208,0.0006122283789208562,0.7440052596529166,base,adaptive disabled,1.0,1.5,78.0,60,90,90,80,OFF,neutral,bullish,FVG,2.794,9,2.457,6.955,0.1157,2.966,2.153,BOS bullish | Vol 3.7x | FVG | ChoCH | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF,0,0.475,range
MSTRUSDT,1371,1374,1776825000,1776828600,LONG,TRAIL,170.665,173.224975,178.344925,168.105025,0.7014979889013453,0.5681646555680109,0.13333333333333436,14,1.37,68.2,0.5480349344978145,0.007565962383758083,1.1746857152863863,base,adaptive disabled,1.15,1.0,68.0,60,100,50,80,OFF,neutral,bullish,FVG,1.585,2,0.354,1.762,0.4086,0.846,2.085,BOS bullish | Vol 1.4x | FVG | ChoCH | BullWick | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | NestedOB_1h+2 | QualityRisk:1.15,0,0.5,bull
MSTRUSDT,1383,1394,1776835800,1776846600,LONG,TRAIL,172.08,174.95,179.8236,169.4988,1.0075261378472855,0.8741928045139534,0.1333333333333321,16,3.82,67.07,0.31834532374100555,0.008387472095295159,1.625723470609717,base,adaptive disabled,1.25,1.0,84.1,90,98,70,80,OFF,bullish,bullish,FVG,0.114,1,1.941,3.613,0.262,0.331,3.194,BOS bullish | Vol 3.8x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.55,bull
GOOGLUSDT,1385,1408,1776837600,1776859200,SHORT,SL,335.115,332.68,331.58,336.45546,-2.674455037822807,-3.1744550378228045,0.4999999999999973,17,5.95,39.71,0.29940119760478756,0.0014932991021183424,1.7199716072058029,base,adaptive disabled,1.15,1.0,89.5,90,95,90,80,OFF,bearish,bearish,FVG,1.902,5,3.608,2.992,-0.1576,10.0,2.045,BOS bearish | Vol 6.0x | FVG | ChoCH | Premium | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Premium+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15,0,0.55,range
EWYUSDT,1386,1419,1776838500,1776869100,LONG,TRAIL,150.555,152.43,154.60555632,149.20481456,3.429298477412047,3.0947777615020944,0.3345207159099523,18,3.07,61.9,0.43809523809523715,0.001868832244333911,0.6356578038345487,base,adaptive disabled,1.25,1.5,91.5,90,90,100,80,OFF,bullish,bullish,OB,1.803,4,0.439,5.873,0.1396,0.978,6.635,BOS bullish | Vol 3.1x | FVG | OB | ChoCH | StrongTrend1h | Zone:OB | MTF 18 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.45,bear
AAPLUSDT,1395,1416,1776846600,1776866400,SHORT,SL,268.21,266.43,265.79,269.28284,-2.6192162857461434,-3.119216285746124,0.49999999999998046,16,2.27,38.54,0.25742574257427164,0.0007960302070290488,1.1227796588515628,base,adaptive disabled,1.15,1.0,88.5,90,90,90,80,OFF,bearish,bearish,FVG,0.516,1,4.599,2.536,0.0071,4.2,2.205,BOS bearish | Vol 2.3x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15,0,0.425,bear
MSFTUSDT,1395,1399,1776846600,1776851100,LONG,TRAIL,427.685,429.47254003,433.04762008,425.89745997,1.139274290264095,0.6607563350605974,0.4785179552034977,15,1.94,60.77,0.17410714285715537,0.0011832604322892495,1.6814130742833544,base,adaptive disabled,1.15,1.0,74.5,90,80,50,80,OFF,bullish,bullish,FVG,0.188,2,8.469,10.586,-0.0108,0.0,2.353,BOS bullish | Vol 1.9x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,0.5,range
BZUSDT,1397,1416,1776848400,1776866400,LONG,TRAIL,93.93,95.33895,98.15685,92.52105,0.9874851789166895,0.8541518455833566,0.13333333333333294,16,2.23,62.79,0.2494172494172483,0.005620312677459418,1.8589184180717022,base,adaptive disabled,1.25,1.0,86.3,90,79,90,80,OFF,bullish,bullish,FVG,1.958,5,3.708,5.759,0.1028,0.0,1.758,BOS bullish | Vol 2.2x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.575,range
